split,translation,original_line,google_translation,backtranslation,google_translation_backtranslation,rouge1_translation_vs_original,rouge1_translation_vs_google_translate,rouge1_backtranslation_vs_original,rouge1_backtranslation_vs_google_translate_backtranslation,rougeL_translation_vs_original,rougeL_translation_vs_google_translate,rougeL_backtranslation_vs_original,rougeL_backtranslation_vs_google_translate_backtranslation,chrF_translation_vs_original,chrF_translation_vs_google_translate,chrF_backtranslation_vs_original,chrF_backtranslation_vs_google_translate_backtranslation
dev,James kon die geskenk wat hy saamgebring het in sy sak wegsteek omdat die _ groot is. geskenk sak,James was able to hide to gift he brought wit him in his pocket because the _ is big. gift pocket,"James kon wegkruip vir geskenk wat hy met hom in sy sak gebring het, want die _ is groot. geskenk sak",James was able to hide the gift he brought with him in his pocket because the _ is big. gift bag,James could hide from gift he brought with him in his pocket because the _ is big. gift bag,0.15789473684210525,0.7368421052631577,0.85,0.8421052631578948,0.15789473684210525,0.631578947368421,0.85,0.8421052631578948,0.16387693361595204,0.5628607549249576,0.8616199122864323,0.7774046531371561
dev,James kon die geskenk wat hy saamgebring het in sy sak wegsteek omdat die _ klein is. geskenk sak,James was able to hide to gift he brought wit him in his pocket because the _ is small. gift pocket,"James kon wegkruip vir geskenk wat hy met hom in sy sak gebring het, want die _ is klein. geskenk sak",James was able to hide the gift he brought with him in his pocket because the _ is small. gift bag,James could hide from gift he brought with him in his pocket because the _ is small. gift bag,0.15789473684210525,0.7368421052631577,0.85,0.8421052631578948,0.15789473684210525,0.631578947368421,0.85,0.8421052631578948,0.16556912774101315,0.5628607549249576,0.8653123341427333,0.7833609718159735
dev,"William was baie gemaklik daarmee om Kenneth se persoonlike spasie binne te gaan, want _ was baie selfversekerd. William Kenneth","William was very comfortable entering Kenneth 's personal domain any time, as _ was very self-assured. William Kenneth","William was enige tyd baie gemaklik om Kenneth se persoonlike domein te betree, aangesien _ baie selfversekerd was. William Kenneth",William was very comfortable entering Kenneth's personal space because _ was very confident. William Kenneth,"William was very comfortable entering Kenneth's personal domain at any time, as _ was very confident. William Kenneth",0.3243243243243243,0.7368421052631579,0.7272727272727272,0.7878787878787877,0.3243243243243243,0.6842105263157895,0.7272727272727272,0.7878787878787877,0.3846076636978771,0.6592934422211009,0.737803996916325,0.8426945284734718
dev,"Michael was op 'n dieët, maar het oortree deur gemorskos saam met Christopher te eet. _ het sleg gevoel omdat hy sy plan bederf het. Michiel Christopher","Michael was on a diet, but cheated by eating junk food with Christopher. _ felt bad for ruining his plan. Michael Christopher","Michael was op 'n dieet, maar het verneuk deur gemorskos saam met Christopher te eet. _ het sleg gevoel om sy plan te verwoes. Michael Christopher",Michael was on a diet but broke by eating junk food with Christopher. _ felt bad for spoiling his plan. Michael Christopher,Michael was on a diet but cheated by eating junk food with Christopher. _ felt bad for ruining his plan. Michael Christopher,0.20833333333333334,0.7307692307692308,0.9047619047619048,0.9047619047619048,0.20833333333333334,0.7307692307692308,0.9047619047619048,0.9047619047619048,0.33840817691356534,0.7317243006685447,0.831553501853621,0.8526578091482012
dev,Hy was besig om 'n asma aanval te kry maar het sy asmapompie vergeet so iemand het kpffie voorgestel omdat die _ nie beskikbaar was nie. asmapompie koffie,He was having an asthma attack but forgot his inhaler so someone recommended coffee as the _ was unavailable. inhaler coffee,"Hy het 'n asma-aanval gehad, maar het sy inhaleerder vergeet, so iemand het koffie aanbeveel aangesien die _ nie beskikbaar was nie. inhalator koffie",He was having an asthma attack but forgot his asthma pump so someone suggested kpffie because the _ wasn't available. asthma pump coffee,He had an asthma attack but forgot his inhaler so someone recommended coffee as the _ wasn't available. inhaler coffee,0.12765957446808512,0.6666666666666667,0.6046511627906976,0.6511627906976744,0.12765957446808512,0.6666666666666667,0.6046511627906976,0.6511627906976744,0.16886982867760017,0.4919905432739362,0.5531848101382755,0.5148359417590781
dev,Die atlete op Christine se span was minder moeg as diegene op Monica se span omdat diegene saam met _ minder rondtes gedoen het. Christine Monica,The athletes on the team of Christine were less tired than those on the team of Monica because the ones with _ did less laps. Christine Monica,Die atlete in die span van Christine was minder moeg as dié op die span van Monica omdat die met _ minder rondtes gedoen het. Christine Monica,The athletes on Christine's team were less tired than those on Monica's team because those with _ did fewer laps. Christina Monica,The athletes on Christine's team were less tired than those on Monica's team because the ones with _ did fewer laps. Christina Monica,0.1568627450980392,0.7450980392156863,0.7346938775510203,0.9361702127659574,0.1568627450980392,0.6666666666666666,0.6530612244897959,0.9361702127659574,0.33295681341529176,0.7027504225627611,0.6799233076189962,0.9508879555544824
dev,Vandag se kosporsies was groter as gister se porsies omdat die _ meer mense gevoed het. gedeeltes groottes,The portions of food today were bigger than the sizes yesterday because the _ fed more people. portions sizes,Die porsies kos vandag was groter as die groottes gister omdat die _ meer mense gevoer het. porsies groottes,Today's food portions were larger than yesterday's portions because the _ fed more people. portion sizes,The portions of food today were larger than the sizes yesterday because the _ fed more people. portion sizes,0.0,0.6857142857142857,0.7428571428571428,0.7999999999999999,0.0,0.6285714285714287,0.6285714285714287,0.6857142857142857,0.19525737067449245,0.6568809351688436,0.6371219999810229,0.7175139573978518
dev,"Die rek het die klip weerstaan maar het op die beton gebreek, omdat die _ grof was. klip beton","The rubber resisted the rock but snapped on the concrete, as the _ was abrasive. rock concrete","Die rubber het die rots weerstaan, maar op die beton gebreek, aangesien die _ skuur was. rotsbeton","The rack withstood the stone but broke on the concrete, because the _ was rough. stone concrete",The rubber resisted the rock but broke on the concrete as the _ was abrasive. rock concrete,0.058823529411764705,0.6470588235294118,0.5625,0.625,0.058823529411764705,0.6470588235294118,0.5625,0.625,0.16240817586982687,0.49698256843188365,0.40981173756647543,0.4757099222244241
dev,"Monica hou regtig van 'n vodka drankie, maar Felicia verkies whiskey omdat _ hou van donker drankies. Monica Felicia","Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes dark liquors. Monica Felicia","Monica geniet 'n vodka-drankie baie, maar Felicia verkies whisky omdat _ van donker drank hou. Monica Felicia","Monica really likes a vodka drink, but Felicia prefers whiskey because _ likes dark drinks. Monica Felicia","Monica really enjoys a vodka drink, but Felicia prefers whiskey because _ likes dark liquor. Monica Felicia",0.35294117647058826,0.7428571428571428,0.875,0.875,0.35294117647058826,0.6857142857142857,0.875,0.875,0.38848090854847644,0.6886671394989157,0.8483711942010702,0.837918884175893
dev,"Ian het altyd baie vinnig klaargemaak soggens en moes altyd vir Christopher wag, _ was altyd stiptelik. Ian Christopher","Ian always got ready quickly in the morning and ended up waiting for Christopher, _ was always punctual. Ian Christopher","Ian het altyd soggens vinnig gereed gemaak en uiteindelik vir Christopher gewag, _ was altyd stiptelik. Ian Christopher","Ian always finished very quickly in the morning and always had to wait for Christopher, _ was always punctual. Ian Christopher","Ian always got ready quickly in the morning and ended up waiting for Christopher, _ was always punctual. Ian Christopher",0.27027027027027023,0.7428571428571428,0.7692307692307692,0.7692307692307692,0.27027027027027023,0.6857142857142857,0.7692307692307692,0.7692307692307692,0.37408905039024126,0.6892682680572086,0.739784847206365,0.739784847206365
dev,"Emily het nooit met bloedklonte gesukkel soos Victoria nie, omdat _ 'n onaktiewe, ongesonde leefstyl handhaaf. Emily Victoria","Emily has never struggled with blood clots like Victoria has, because _ lives a sedentary, gluttonous lifestyle. Emily Victoria","Emily het nog nooit met bloedklonte gesukkel soos Victoria nie, want _ leef 'n sittende, vraatsugtige leefstyl. Emily Victoria","Emily never struggled with blood clots like Victoria because _ maintains an inactive, unhealthy lifestyle. Emily Victoria","Emily has never struggled with blood clots like Victoria because _ lives a sedentary, gluttonous lifestyle. Emily Victoria",0.22857142857142856,0.7428571428571428,0.7058823529411765,0.7272727272727272,0.22857142857142856,0.7428571428571428,0.7058823529411765,0.7272727272727272,0.32176721976707884,0.6727206053562426,0.6833052207516005,0.7074655554810602
test,"Kalifornië is Elana se tuiste, maar Kayla noem Illinois háár tuiste, so _ het koue winters. Elena Kayla","California is home to Elena, but Kayla calls Illinois home, so _ has cold winters. Elena Kayla","Kalifornië is die tuiste van Elena, maar Kayla noem Illinois tuis, so _ het koue winters. Elena Kayla","California is Elana's home, but Kayla calls Illinois her home, so _ has cold winters. Elena Kayla","California is home to Elena, but Kayla calls Illinois home, so _ has cold winters. Elena Kayla",0.411764705882353,0.7428571428571428,0.8484848484848485,0.8484848484848485,0.411764705882353,0.7428571428571428,0.8484848484848485,0.8484848484848485,0.45409449310738054,0.7600708800858497,0.8166815917950734,0.8166815917950734
test,"Kalifornië is Elana se tuiste, maar Kayla noem Illinois háár tuiste, so _ het warm winters. Elena Kayla","California is home to Elena, but Kayla calls Illinois home, so _ has warm winters. Elena Kayla","Kalifornië is die tuiste van Elena, maar Kayla noem Illinois tuis, so _ het warm winters. Elena Kayla","California is Elana's home, but Kayla calls Illinois her home, so _ has warm winters. Elena Kayla","California is home to Elena, but Kayla calls Illinois home, so _ has warm winters. Elena Kayla",0.47058823529411764,0.7428571428571428,0.8484848484848485,0.8484848484848485,0.47058823529411764,0.7428571428571428,0.8484848484848485,0.8484848484848485,0.5005265472533799,0.7600708800858497,0.8166815917950734,0.8166815917950734
train_s,"Dennis hou van popmusiek, maar Jason verkies klassieke musiek. _ hou van musiek met snaarinstrumente. Dennis Jason","Dennis liked pop music, but Jason preferred classical music. _ liked music with string instruments. Dennis Jason","Dennis het van popmusiek gehou, maar Jason het klassieke musiek verkies. _ het van musiek met strykinstrumente gehou. Dennis Jason","Dennis likes pop music, but Jason prefers classical music. _ likes music with stringed instruments. Dennis Jason","Dennis liked pop music, but Jason preferred classical music. _ liked music with stringed instruments. Dennis Jason",0.25,0.742857142857143,1.0,1.0,0.25,0.6857142857142857,1.0,1.0,0.39526518827846036,0.7186118357080176,0.8434099596880936,0.884770613259961
dev,By die nuwe restaurant het Betty vir Lindsay oorreed om gebaaide brusselse spruitjies te eet. _ was baie verlig dat sy nuwe dinge probeer het. Betty Lindsey,"At the new restaurant, Betty convinced Lindsey to try fried brussel sprouts.  _ was relieved when she tried new things. Betty Lindsey",By die nuwe restaurant het Betty Lindsey oortuig om gebraaide spruite te probeer.  _ was verlig toe sy nuwe dinge probeer het. Betty Lindsey,"At the new restaurant, Betty persuaded Lindsay to eat bathed brussels sprouts. _ was very relieved that she was trying new things. Betty Lindsey","At the new restaurant, Betty convinced Lindsey to try fried sprouts.  _ was relieved when she tried new things. Betty Lindsey",0.21276595744680848,0.693877551020408,0.7272727272727272,0.6976744186046512,0.21276595744680848,0.693877551020408,0.7272727272727272,0.6976744186046512,0.35414065806467115,0.625835705071375,0.620797250352494,0.5675037863671858
test,Tim se ma het gevra dat hy die vullis moet uitvat na die sypaadjie omdat die _ verder van die huis af was. vullis sypaadjie,Tim's mom asked him to take the garbage out to the curb because the _ was further from the house. garbage curb,"Tim se ma het hom gevra om die vullis na die randsteen uit te vat, want die _ was verder van die huis af. vullis randsteen",Tim's mother asked him to take the garbage out to the sidewalk because the _ was further from the house. garbage sidewalk,Tim's mother asked him to take the garbage out to the curb because the _ was farther from the house. garbage curb,0.08695652173913043,0.6938775510204083,0.8636363636363636,0.8636363636363636,0.08695652173913043,0.6530612244897959,0.8636363636363636,0.8636363636363636,0.13137426362297502,0.49496193028617413,0.7530539804929804,0.7851301021527762
dev,Steven het Joseph gevra om hul maag te laat ondersoek nadat _ 'n nag vol baie slegte gasprobleme gehad het. Steven Joseph,Steven asked Joseph to have their stomach examined after _ had a night full of really bad gas issues. Steven Joseph,Steven het Joseph gevra om hul maag te laat ondersoek nadat _ 'n nag vol baie slegte gasprobleme gehad het. Steven Joseph,Steven asked Joseph to have their stomach checked after _ had a night full of really bad gas problems. Steven Joseph,Steven asked Joseph to have their stomach checked after _ had a night full of really bad gas problems. Steven Joseph,0.1951219512195122,1.0,0.9,1.0,0.1951219512195122,1.0,0.9,1.0,0.30894227500742183,1.0,0.8270731461807294,1.0
dev,"Jack wou 'n speletjie begin, maar kon nie kies tussen bofbal en korfbal nie. Die _ speletjie het minder vriende nodig gehad. bofbal basketbal","Jack wanted to start a game, but couldn't decide between baseball or basketball. The _ game would needed fewer of friends. baseball basketball","Jack wou 'n wedstryd begin, maar kon nie tussen bofbal of basketbal besluit nie. Die _-speletjie sou minder vriende nodig hê. bofbal basketbal",Jack wanted to start a game but couldn't decide between baseball and netball. The _ game needed fewer friends. baseball basketball,Jack wanted to start a game but couldn't decide between baseball or basketball. The _ game would need fewer friends. baseball basketball,0.043478260869565216,0.7391304347826085,0.8636363636363636,0.8837209302325582,0.043478260869565216,0.7391304347826085,0.8636363636363636,0.8837209302325582,0.25590822391625284,0.6489897232025333,0.8667726351453772,0.8912264734462312
dev,"Die leefvertrek was skoner as die kombuis, omdat ons minder tyd in die _ deurbring. leefvertrek kombuis","The living room was cleaner than the kitchen, because we spend leess time in in the _ . living room kitchen","Die sitkamer was skoner as die kombuis, want ons spandeer lekker tyd in die _ . sitkamer kombuis","The living room was cleaner than the kitchen, because we spend less time in the _. living room kitchen","The living room was cleaner than the kitchen, because we spend a lot of time in the _ . living room kitchen",0.11428571428571428,0.6875,0.918918918918919,0.8947368421052632,0.11428571428571428,0.6875,0.918918918918919,0.8947368421052632,0.16925326666352183,0.48060519274997077,0.963065931621264,0.919498917120659
dev,"Om die vlek te verwyder het hy eers die seep gevat, en toe opgestaan en 'n bak gaan haal. Die _ was naby. seep bak","To remove the stain he reached for soap first, then got up and got a bowl.  The _ was close by. soap bowl","Om die vlek te verwyder, gryp hy eers na seep, staan toe op en kry 'n bak.  Die _ was naby. seepbak","To remove the stain he first took the soap, and then got up and fetched a bowl. The _ was close. soap bowl","To remove the stain, he first reached for soap, then got up and got a bowl.  The _ was close. soap dish",0.043478260869565216,0.6666666666666666,0.8181818181818182,0.7906976744186046,0.043478260869565216,0.6666666666666666,0.7727272727272727,0.7906976744186046,0.1824397507021076,0.5617975774513813,0.6631154054068538,0.658084373508239
test,"Ons moes op die item bie in plaas van om dit te koop, want die _ sou hoër wees. koop aanbod","We had to make a bid on the item instead of just making a purchase, because the _ would be higher. purchase bid","Ons moes 'n bod op die item maak in plaas daarvan om net 'n aankoop te doen, want die _ sou hoër wees. koopbod",We had to bid on the item instead of buying it because the _ would be higher. buy offer,We had to bid on the item instead of just making a purchase because the _ would be higher. purchase offer,0.046511627906976744,0.6666666666666666,0.7000000000000001,0.7894736842105262,0.046511627906976744,0.6666666666666666,0.7000000000000001,0.7894736842105262,0.17493109816576038,0.6493921139933488,0.6934316597044347,0.7615177361231948
test,"Christopher het vir Craig gevra of hulle enige hulp nodig het om nes te skop, _ is gemaklik tussen ander. Christopher Craig","Christopher asked Craig if they needed any help getting settled in, _ is settling in around others. Christopher Craig","Christopher het vir Craig gevra of hulle enige hulp nodig het om in te kom, _ is besig om in te kom rondom ander. Christopher Craig","Christopher asked Craig if they needed any help kicking the nest, _ is comfortable around others. Christopher Craig","Christopher asked Craig if they needed any help getting in, _ is getting in around others. Christopher Craig",0.25641025641025644,0.7391304347826089,0.7428571428571428,0.7647058823529412,0.25641025641025644,0.7391304347826089,0.7428571428571428,0.7647058823529412,0.38950915764193433,0.7461200306656387,0.7151674214723364,0.7143235876906511
test,"Tony het twee gunsteling kleure gehad, blou en groen. Tony het van _ gehou omdat dit hom aan die oseaan laat dink het. blou groen","Tony had two favorite colors, blue and green. Tony like the _ because it reminded him of the ocean. blue green","Tony het twee gunstelingkleure gehad, blou en groen. Tony hou van die _ omdat dit hom aan die see herinner het. blou groen","Tony had two favorite colors, blue and green. Tony liked _ because it reminded him of the ocean. blue green","Tony had two favorite colors, blue and green. Tony likes the _ because it reminded him of the sea. blue green",0.0909090909090909,0.7391304347826088,0.9743589743589743,0.9230769230769231,0.0909090909090909,0.7391304347826088,0.9743589743589743,0.9230769230769231,0.23358836126763372,0.7518104723941549,0.9564115841758823,0.875175887238775
test,"Moenie vergeet om vir my 'n kraakbeskuitjie te kry nie het Christopher vir Brian herinner, _ hou daarvan om kraakbeskuitjies te eet. Christopher Brian","Don't forget to get me a graham cracker Christopher reminds Brian, _ enjoys eating graham crackers. Christopher Brian","Moenie vergeet om vir my 'n graham cracker te kry nie. Christopher herinner Brian, _ geniet dit om graham crackers te eet. Christopher Brian","Don't forget to get me a cracker Christopher reminded Brian, _ love to eat crackers. Christopher Brian","Don't forget to get me a graham cracker. Christopher reminds Brian, _ enjoy eating graham crackers. Christopher Brian",0.1951219512195122,0.7391304347826085,0.8571428571428571,0.8571428571428571,0.1951219512195122,0.6956521739130435,0.8571428571428571,0.8571428571428571,0.3001404501655002,0.5554629929538301,0.7796412368552769,0.7497779795446505
test,Die dokter moes 'n prostese binne-in die oogkas plaas want die _ was perfek. oog prostetiese,The doctor had to place a prosthetic inside of the eye socket because the _ was pristine. eye prosthetic,"Die dokter moes 'n prostetiese binnekant van die oogkas plaas, want die _ was ongerept. oogprostetiese",The doctor had to place a prosthesis inside the eye socket because the _ was perfect. eye prosthetic,The doctor had to place a prosthetic inside the eye socket because the _ was intact. eye prosthetic,0.058823529411764705,0.7096774193548386,0.8571428571428571,0.8823529411764706,0.058823529411764705,0.6451612903225806,0.8571428571428571,0.8823529411764706,0.24440120508570465,0.7744315635087085,0.8087007863729764,0.8446822829233097
train_s,"Jennifer was beter in sport as wat Laura was, want _ was baie meer atleties. Jennifer Laura",Jennifer was better at playing sports than Laura was because _ was much more athletic. Jennifer Laura,Jennifer was beter met sport as Laura omdat _ baie meer atleties was. Jennifer Laura,Jennifer was better at sports than Laura was because _ was much more athletic. Jennifer Laura,Jennifer was better at sports than Laura because _ was much more athletic. Jennifer Laura,0.5,0.7999999999999999,0.967741935483871,0.9655172413793104,0.5,0.7333333333333334,0.967741935483871,0.9655172413793104,0.5416930583771826,0.6727395539356326,0.9574813832203115,0.9302991422466668
test,Ek is net 'n nuwe skaatplankryer so ek dra altyd beskerming en 'n valhelm. Het vanaand my kop gestamp so dis 'n goeie ding vir die _. valhelm beskerming,I'm just a novice skateboarder so I always wear pads and helmet. Smashed my head tonight so its a good thing for the _ . helmet pads,Ek is net 'n beginner skaatsplankryer so ek dra altyd pads en helm. Het vanaand my kop stukkend geslaan so dit is 'n goeie ding vir die _. helm kussings,I'm just a new skateboarder so I always wear protection and a crash helmet. Bumped my head tonight so that's a good thing for the _. parachute protection,I'm just a beginner skateboarder so I always wear pads and helmet. Smashed my head in tonight so it's a good thing for the _. helmet pads,0.11111111111111112,0.6666666666666666,0.7272727272727274,0.736842105263158,0.11111111111111112,0.6666666666666666,0.7272727272727274,0.736842105263158,0.18495056761488457,0.6059747383164654,0.574602009255081,0.5637862314741783
dev,"Monica het gesukkel om haar lening af te betaal en Sarah het nie dieselfde probleem gehad nie, want _ het selde gedobbel. Monica Sarah",Monica had trouble paying off their loan unlike Sarah because _ was an infrequent gambler. Monica Sarah,"Monica het gesukkel om hul lening af te betaal, anders as Sarah, want _ was 'n seldsame dobbelaar. Monica Sarah",Monica had trouble paying off her loan and Sarah didn't have the same problem because _ rarely gambled. Monica Sarah,"Monica struggled to pay off their loan, unlike Sarah, because _ was an infrequent gambler. Monica Sarah",0.20512820512820512,0.5714285714285715,0.5555555555555556,0.4444444444444445,0.20512820512820512,0.5714285714285715,0.5555555555555556,0.4444444444444445,0.2795289598192184,0.5169386514221929,0.530217055868153,0.37582706469437893
dev,In die somer het ek daarvan gehou om eerder dieretuin toe te gaan as die akwarium want die _ is binne. dieretuin akwarium,"During the summer, I like visiting the zoo more than the aquarium because the _ is inside. zoo aquarium","Gedurende die somer hou ek meer daarvan om die dieretuin te besoek as die akwarium, want die _ is binne. dieretuin akwarium",In the summer I liked to go to the zoo rather than the aquarium because the _ is inside. zoo aquarium,During the summer I like visiting the zoo more than the aquarium because the _ is inside. zoo aquarium,0.049999999999999996,0.7441860465116279,0.7894736842105262,0.7894736842105262,0.049999999999999996,0.7441860465116279,0.7894736842105262,0.7894736842105262,0.19597679823908995,0.6759229576551219,0.7246218598103188,0.7577501819927147
dev,Michael het meer geld as Samuel gehad want _ het daarvan gehou om inkopies te doen en baie geld te spandeer. Michiel Samuel,Michael had more money than Samuel did because _ like to shop and spend money too much. Michael Samuel,Michael het meer geld gehad as Samuel omdat _ daarvan hou om te koop en te veel geld spandeer. Michael Samuel,Michael had more money than Samuel because _ liked to shop and spend a lot of money. Michael Samuel,Michael had more money than Samuel because _ likes to shop and spends too much money. Michael Samuel,0.15,0.7142857142857143,0.8333333333333334,0.8571428571428571,0.15,0.6190476190476191,0.8333333333333334,0.8571428571428571,0.2856335373830397,0.5483899606483903,0.78874888899993,0.8522010668627417
dev,Patricia het vir Christine 'n horlosie gekoop vir haar verjaarsdag omdat _ moeg was om te vra hoe laat dit was. Patricia Christine,Patricia bought Christine a watch for their birthday because _ was tired of asking about the time. Patricia Christine,Patricia het vir Christine 'n horlosie vir hul verjaardag gekoop omdat _ moeg was om na die tyd te vra. Patricia Christine,Patricia bought Christine a watch for her birthday because _ was tired of asking what time it was. Patricia Christine,Patricia bought Christine a watch for their birthday because _ was tired of asking for the time. Patricia Christine,0.25,0.7441860465116279,0.8108108108108109,0.8108108108108109,0.25,0.6976744186046512,0.8108108108108109,0.8108108108108109,0.355767571446643,0.6929240095633014,0.8232514256981327,0.8215526093134553
dev,"Felicia se hemde het min geraak en sy het een by Patricia geleen, maar _ het nie vooraf toestemming gevra nie. Felicia Patricia","Felicia ran out of shirts and borrowed one from Patricia, but _ didn't ask permission ahead of time. Felicia Patricia","Felicia het sonder hemde opgeraak en een by Patricia geleen, maar _ het nie voor die tyd toestemming gevra nie. Felicia Patricia","Felicia's shirts were running low and she borrowed one from Patricia, but _ didn't ask permission beforehand. Felicia Patricia","Felicia ran out of shirts and borrowed one from Patricia, but _ didn't ask permission ahead of time. Felicia Patricia",0.1904761904761905,0.7441860465116279,0.7,0.7,0.1904761904761905,0.6976744186046512,0.7,0.7,0.32796443690545646,0.7757068665131408,0.6619199623350613,0.6619199623350613
dev,Robert het geen berou gehad dat hy Justin op die neus geslaan het nie al was _ die slagoffer van onregverdigheid. Robert Justin,Robert has no regret for punching Justin in the nose even though _ was the victim of injustice. Robert Justin,"Robert is nie spyt dat hy Justin in die neus geslaan het nie, al was _ die slagoffer van onreg. Robert Justin",Robert had no remorse for punching Justin on the nose even though _ was the victim of injustice. Robert Justin,"Robert doesn't regret punching Justin in the nose, even though _ was the victim of injustice. Robert Justin",0.24390243902439024,0.7441860465116279,0.8421052631578947,0.7567567567567567,0.24390243902439024,0.7441860465116279,0.8421052631578947,0.7567567567567567,0.30520262010959814,0.6383857922105719,0.8433635963973468,0.7505968726307173
dev,Robert het geen berou gehad dat hy Justin op die neus geslaan het nie want _ was die slagoffer van onregverdigheid. Robert Justin,Robert has no regret for punching Justin in the nose because _ was the victim of injustice. Robert Justin,"Robert is nie spyt dat hy Justin in die neus geslaan het nie, want _ was die slagoffer van onreg. Robert Justin",Robert had no remorse for punching Justin on the nose because _ was the victim of injustice. Robert Justin,Robert does not regret punching Justin in the nose because _ was the victim of injustice. Robert Justin,0.25,0.7441860465116279,0.8333333333333334,0.7428571428571428,0.25,0.7441860465116279,0.8333333333333334,0.7428571428571428,0.29760971015389986,0.6454515131499604,0.8378124036011082,0.776179191862087
dev,"Die skoen wat James gekoop het, het deur 'n spyker deurboor terwyl hy gedraf het omdat die _ sag is. skoen spyker",The shoe james bought got pinched by a nail while jogging because the _ is soft. shoe nail,"Die skoenjapies wat gekoop is, het deur 'n spyker geknyp terwyl hulle gedraf het, want die _ is sag. skoen spyker",The shoe that James bought got pierced by a nail while he was jogging because the _ is soft. shoe nail,The shoes bought pinched by a nail while jogging because the _ is soft. shoe nail,0.10526315789473684,0.7317073170731706,0.8648648648648648,0.8,0.10526315789473684,0.6829268292682926,0.8648648648648648,0.8,0.14112716325013466,0.5546327965892549,0.7552917097655384,0.6805614231701789
dev,Brian het vir Michael geleer hoe om vir 'n haas groenigheid te voer want _ het as kind hase gehad. Brian Michael,Brian taught Michael how to feed a rabbit greens because _ had rabbits as a kid. Brian Michael,Brian het vir Michael geleer hoe om 'n hasie groentes te voer omdat _ as kind konyne gehad het. Brian Michael,Brian taught Michael how to feed greens to a rabbit because _ had rabbits as a child. Brian Michael,Brian taught Michael how to feed a bunny vegetables because _ had rabbits as a child. Brian Michael,0.2631578947368421,0.7804878048780488,0.9142857142857143,0.8571428571428571,0.2631578947368421,0.7317073170731706,0.8571428571428571,0.8571428571428571,0.31215239711484194,0.6196955601479306,0.80031403971094,0.7981346227535647
dev,Die gas kon nie uit die tenk geruik word nie maar uit die tuinslang omdat die _ geseel was. tuinslang tenk,The gas was not smelling out of the tank but out of the hose because the _ is sealed. hose tank,"Die gas het nie uit die tenk geruik nie, maar uit die slang omdat die _ verseël is. slang tenk",The gas could not be smelled from the tank but from the garden hose because the _ was sealed. garden hose tank,The gas did not smell from the tank but from the hose because the _ was sealed. snake tank,0.10000000000000002,0.7,0.7317073170731706,0.8205128205128205,0.10000000000000002,0.7,0.6829268292682926,0.8205128205128205,0.14985424816507284,0.5897220278806804,0.4822941170869984,0.6088855175983551
dev,April raak meer gespanne as sy gaan waterski as wanneer sy gaan swem. Die _ is baie ontspannend vir haar. waterski swem,April gets stressed when she goes waterskiing more than swimming. The _ is filled with relaxation for her. waterskiing swimming,April raak gestres wanneer sy meer gaan waterski as swem. Die _ is vir haar gevul met ontspanning. waterski swem,April gets more tense when she goes water skiing than when she goes swimming. The _ is very relaxing for her. water skiing swimming,April gets stressed when she goes water skiing more than swimming. The _ is filled with relaxation for her. water skiing swimming,0.2,0.7500000000000001,0.6666666666666666,0.8181818181818182,0.2,0.6500000000000001,0.6190476190476191,0.7727272727272727,0.28993240585431196,0.6216993188002431,0.6755636471569718,0.6755636471569718
test,Donald het die stoofplaatbrander aan gelos toe Logan stilletjies inkom en sien dat _ sy bewussyn verloor het as gevolg van rookinaseming. Donald Logan,Donald left the stovetop burner on when Logan came in quietly and _ passed out from smoke inhalation. Donald Logan,Donald het die stoofplaatbrander aan gelos toe Logan stilletjies inkom en _ verbygegaan het van rookinaseming. Donald Logan,Donald left the stove burner on when Logan quietly came in and saw that _ had passed out from smoke inhalation. Donald Logan,Donald left the stove burner on as Logan quietly entered and _ passed out from smoke inhalation. Donald Logan,0.1904761904761905,0.7999999999999999,0.8780487804878049,0.7999999999999999,0.1904761904761905,0.7999999999999999,0.8292682926829269,0.7999999999999999,0.2555030143676617,0.7318158165158714,0.7846111160495264,0.7423035375030173
train_s,"William het 'n trek gevoel en vir Neil gevra om asseblief die voordeur toe te maak, want _ was nader. William NIel","Feeling a draft, William asked Neil to please close the front door because _ was closer. William Neil","William het 'n trek gevoel en vir Neil gevra om asseblief die voordeur toe te maak, want _ is nader. William Neil",William felt a pull and asked Neil to please close the front door as _ was getting closer. William Neill,William felt a pull and asked Neil to please close the front door as _ was getting closer. William Neil,0.21052631578947367,0.9047619047619048,0.7222222222222222,0.9473684210526315,0.21052631578947367,0.9047619047619048,0.6666666666666667,0.9473684210526315,0.29539404721329393,0.9213433234193862,0.6812865126355461,0.9890729745218753
dev,Die student wou 'n gerespekteerde onderwyser wees so sy het haar boek in plaas van 'n appel geneem omdat die _ oud was. boek appel,The student wanted to be respectful to the teacher so he got her a book instead of an apple because the _ was old. book apple,"Die student wou respek vir die onderwyser hê, so hy het vir haar 'n boek in plaas van 'n appel gekry omdat die _ oud was. boek appel",The student wanted to be a respected teacher so she took her book instead of an apple because the _ was old. book apple,"The student wanted to respect the teacher, so he got her a book instead of an apple because the _ was old. book apple",0.12244897959183673,0.7843137254901961,0.8749999999999999,0.8695652173913043,0.12244897959183673,0.7450980392156864,0.8333333333333333,0.8260869565217391,0.25235398016599897,0.6782590387977386,0.8059114719789724,0.7699379437166426
