split,translation,original_line,google_translation,backtranslation,google_translation_backtranslation,rouge1_translation_vs_original,rouge1_translation_vs_google_translate,rouge1_backtranslation_vs_original,rouge1_backtranslation_vs_google_translate_backtranslation,rougeL_translation_vs_original,rougeL_translation_vs_google_translate,rougeL_backtranslation_vs_original,rougeL_backtranslation_vs_google_translate_backtranslation,chrF_translation_vs_original,chrF_translation_vs_google_translate,chrF_backtranslation_vs_original,chrF_backtranslation_vs_google_translate_backtranslation
dev,"Kwi ntengiso yelifa, u John ubonile ukua ihamile ifikeleleka ngcono kune screwdriver, ngongokuba i _ ibi ntsha. ihamile iscrewdriver","At the estate sale, John saw the hammer was more affordable than the screwdriver, because the _ was brand new. hammer screwdriver","Kwintengiso yezindlu, uJohn wabona ihamile yayifikeleleka ngakumbi kunescrewdriver, kuba i_ yayintsha kraca. isando screwdriver","At an estate sale, John noticed that a hammer was more affordable than a screwdriver, since the _ was new. hammer screwdriver","At a real estate sale, John saw a hammer was more affordable than a screwdriver, because it was brand new. hammer screwdriver",0.10256410256410256,0.1875,0.7142857142857143,0.7441860465116279,0.10256410256410256,0.125,0.7142857142857143,0.7441860465116279,0.2667522550799739,0.5684730233826102,0.7178295758775061,0.7210728813330015
dev,"Kwi ntengiso yelifa, u John ubonile ukua ihamile ifikeleleka ngcono kune screwdriver, ngongokuba i _ ibi setyenzisiwe. ihamile iscrewdriver","At the estate sale, John saw the hammer was more affordable than the screwdriver, because the _ was used. hammer screwdriver","Kwintengiso yezindlu, uJohn wabona isando sifikeleleka ngakumbi kune-screwdriver, kuba i_ yayisetyenziswa. isando screwdriver","At the estate sale, John realized that a hammer was more accessible than a screwdriver, as the _ had been used. hammer screwdriver","In the real estate market, John found a hammer more accessible than a screwdriver, because the _ was used. hammer screwdriver",0.10526315789473685,0.1875,0.6666666666666666,0.7142857142857143,0.10526315789473685,0.1875,0.6666666666666666,0.6666666666666666,0.25620030382889725,0.5130235584422757,0.6448280469850407,0.6250175158879355
dev,"I peyinti ibinyibilika elangeni, ngoko siye sabenzisa u vanishi endawen yayo, ngokuba i _ ibingamelani nobushuhu. ipeyinti ivanishi","The paint would melt in the sun, so we used a varnish instead, since the _ was susceptible to heat. paint varnish","Ipeyinti yayiza kunyibilika elangeni, ngoko ke sasebenzisa ivanishi endaweni yoko, ekubeni i-_ yayinobushushu obuphantsi. ipeyinti ivanishi","The paint was melting in the sun, so we applied varnish to it, because _ was not resistant to heat. paint varnish","The paint would melt in the sun, so we used varnish instead, since _ had a low temperature. paint varnish",0.0,0.30303030303030304,0.6666666666666666,0.5500000000000002,0.0,0.30303030303030304,0.6666666666666666,0.5500000000000002,0.15877940986892947,0.6225990266766325,0.544120682145841,0.4859793014459943
test,U Katrina wahlela ukucwangcisa uhambo uluya kwindawo yokolula umzimba no Eric kuba _ wayefuna ukuchitha ixesha naye aphumle nophumla. UKatrina UErin,Katrina decided to plan and trip to the spa with Erin because _ wanted to take the time together to relax. Katrina Erin,UKatrina wagqiba ekubeni acwangcise aze ahambe e-spa kunye no-Erin kuba _ wayefuna ukuthatha ixesha kunye ukuze aphumle. Katrina Erin,Katrina decided to plan a trip to the gym with Eric because _ she wanted to spend time with him and relax. Katrina Erin,Katrina decided to plan and go to the spa with Erin because _ she wanted to take some time together to relax. Katrina Erin,0.04761904761904762,0.35,0.711111111111111,0.6956521739130435,0.04761904761904762,0.25,0.6666666666666666,0.6521739130434783,0.19507129689021618,0.43235506932563356,0.6382005190368385,0.6496393312780352
dev,U Tanya uchithe kakhulu kwi pati yokubhiyozela ukuzalwa kwabantwana kuno Amy. U _ ucinge ukuba umenzi wemilingo ibiyi ndlela entle yosebenzisa imali. U Tanya U Amy,Tanya spent more on the children's birthday party than Amy. _ thought a magician was a good use of funds. Tanya Amy,UTanya wachitha imali eninzi kwitheko lomhla wokuzalwa wabantwana kuno-Amy. _ bacinga ukuba igqwirha liyisebenzisa kakuhle imali. Tanya Amy,Tanya spent more on the birthday party than Amy. _ thought the magician was a good way to spend the money. Tanya Amy,Tanya spent more money on the children's birthday party than Amy. _ they think that a witch uses money well. Ask Amy,0.1702127659574468,0.27906976744186046,0.7272727272727273,0.5454545454545454,0.1702127659574468,0.27906976744186046,0.7272727272727273,0.5454545454545454,0.15795329839040884,0.40416036254095467,0.7069119410863225,0.4955777044434863
test,UHunter wayehlala enexesha elimnandi no Joel ngoba _ wayecinga ukuba uhlala ehlekisa. uHunter uJoel,Hunter always had a good time with Joel because  _  was always funny . Hunter Joel,UHunter wayesoloko esonwabile noJoel kuba _ wayesoloko ehlekisa. Umzingeli uYoweli,Hunter always had a good time with Joel because _ he thought he was always funny. Hunter Joel,Hunter was always happy with Joel because _ he was always funny. Joel the hunter,0.07407407407407408,0.18181818181818185,0.9032258064516129,0.7096774193548386,0.07407407407407408,0.18181818181818185,0.9032258064516129,0.6451612903225806,0.2331669800308752,0.3554374238968265,0.828076924329295,0.6036832792109658
test,Itoni yomashini wokushicilela yaye yaphela ngethuba babeshicilela amaxwebhu. I _ incinane. Umgutyana ofakwa kumatshini wakwenza amaphepha afanayo. uxwebhu,The toner in the printer got finished while they were printing the document. The _ is small. toner document,Itoner kumshicileli yagqitywa ngelixa babeshicilela uxwebhu. I_ incinci. uxwebhu lwetoner,A ton of printing presses ran out while they were printing the documents. The _ is small. The line fed into the machine made the same sheets. document,The toner in the printer ran out while they were printing the document. The _ is small. document toner,0.0,0.22222222222222224,0.5333333333333333,0.6222222222222222,0.0,0.22222222222222224,0.4444444444444445,0.5333333333333333,0.12387762448913632,0.3309074681770859,0.48192417277764726,0.5173583758135357
test,Itoni yomashini wokushicilela yaye yaphela ngethuba babeshicilela amaxwebhu. I _ inintsi. Umgutyana ofakwa kumatshini wakwenza amaphepha afanayo. uxwebhu,The toner in the printer got finished while they were printing the document. The _ is much. toner document,Itoner kumshicileli yagqitywa ngelixa babeshicilela uxwebhu. I_ ininzi. uxwebhu lwetoner,A ton of printing presses ran out while they were printing the documents. I _ a lot. The line fed into the machine made the same sheets. document,The toner in the printer ran out while they were printing the document. The_ is a lot. document toner,0.0,0.22222222222222224,0.4444444444444445,0.6086956521739131,0.0,0.22222222222222224,0.3555555555555555,0.47826086956521735,0.12229361097897555,0.3282261890074046,0.43764276754014714,0.4877020821242877
test,"UErin ungumqokeleli wezinto ezingena xabiso kunoRachel, ngoko kuthathe _ ixesha elinintsi lokucoca indawo yokugcina impahla. UErin URachel","Erin is more of a hoarder than Rachel, so it took _ much more time to clean out their closet. Erin Rachel","U-Erin ungaphezulu kwe-hoarder kunoRakeli, ngoko kuthathe _ ixesha elininzi ukucoca ikhabethe labo. Erin Rachel","Erin is more of a junkie than Rachel, so it took _ a lot of time to clean out the warehouse. Erin Rachel","Erin is more of a hoarder than Rachel, so it took _ a lot of time to clean out their closet. Erin Rachel",0.0,0.19354838709677422,0.7441860465116279,0.8636363636363636,0.0,0.19354838709677422,0.7441860465116279,0.8636363636363636,0.19755711341631588,0.42181939793556084,0.6790568717182933,0.7718784024706206
test,Iiglasi zazicociwe kubusuku obudlulileyo kodwa hayi izikrini kuba _ zazi mfiliba. Iglasi iziboniso zombane,The glasses were cleaned last night and not the screens for the show as the _ were dull. glasses screens,Iindondo zicocwe phezolo hayi izikrini zomboniso njengoko _ bezibuthuntu. izikrini zeglasi,The glasses had been cleaned the night before but not the screens because _ they were dark. Glass electronic displays,The glasses were cleaned last night not the display screens as _ they were dull. glass screens,0.0,0.17391304347826086,0.5263157894736842,0.6285714285714286,0.0,0.17391304347826086,0.47368421052631576,0.5714285714285714,0.1126945101287286,0.30274637552912603,0.40666122481879935,0.43880986057251037
test,"Inyama yofudo yayiyinyama awayeyithanda kakhulu u Robert kodwa u Justin wayengafuni nokuyibona, kuba kunjalo _ wathenga isityu senkomo njengesidlo sabo. URobert UJustin","Turtle was a meat that Robert liked a lot but Justin couldn't stand, so _ ordered the beef stew for their meal. Robert Justin","UFudo yayiyinyama eyayithandwa kakhulu nguRobert kodwa uJustin wayengakwazi ukuma, ngoko ke _ waodola isityu senyama yenkomo ukuze batye. URobert Justin","Turtle meat was Robert's favorite meat but Justin didn't even want to see it, because anyway _ he bought beef stew for their meal. Robert Justin","Turtle was Robert's favorite meat but Justin couldn't stand it, so _ he ordered beef stew for them to eat. Robert Justin",0.08888888888888889,0.35,0.5490196078431373,0.68,0.08888888888888889,0.25,0.5098039215686274,0.6399999999999999,0.18499019102363726,0.5371545812387736,0.479698410030113,0.5525859245940883
test,U Logan wayethanda indawo yokugcina iintlanzi enamanzi anetyiwa kodwa u Ian wayethanda i rifu yekheroli . _ uthi yona ayidingi ukumiswa kakuhle. ULogan UIan,Logan would like a salt water aquarium but Ian would like a Coral reef. _ states fish do not need coral. Logan Ian,ULogan angathanda iaquarium yamanzi anetyuwa kodwa u-Ian angathanda iCoral reef. _ ithi intlanzi ayifuni i-coral. Logan Ian,Logan liked the freshwater aquarium but Ian liked the coral reef. _ he says that it does not need to be well established. Logan Ian,Logan would like a saltwater aquarium but Ian would like a coral reef. _ says fish don't need coral. Logan Ian,0.09090909090909091,0.3,0.5217391304347826,0.5333333333333333,0.09090909090909091,0.19999999999999998,0.5217391304347826,0.5333333333333333,0.15727992090327256,0.3635411496285585,0.4566509104788912,0.4397817203323569
test,Imibono endandinayo yayingaphantsi kwephupha kuba i _ lalibonakala liyinto enganakuphumelela. Imibono Iphupha,The fantasy I had was less realistic than my dream because the _ seemed almost impossible. fantasy dream,Iphupha endandinalo lalingeyonyani kunephupha lam kuba i_ yayibonakala ingenakwenzeka. iphupha eliyifantasy,The visions I had were less than a dream because the _ seemed impossible. Visions Dream,The dream I had was less real than my dream because it_ seemed impossible. a fantasy dream,0.07142857142857142,0.2727272727272727,0.6875,0.6875,0.07142857142857142,0.2727272727272727,0.6875,0.625,0.12249679631393477,0.4355377253374378,0.5449063679864407,0.5003183583388511
test,Imibono endandinayo yayingaphantsi kwephupha kuba i _ lalibonakala liyinto engaphumelela. Imibono Iphupha,The fantasy I had was less realistic than my dream because the _ seemed almost possible. fantasy dream,Iphupha endandinalo lalingeyonyani kunephupha lam kuba i_ yayibonakala inokwenzeka. iphupha eliyifantasy,The visions I had were less than a dream because the _ seemed to be something that could succeed. Visions Dream,The dream I had was less real than my dream because it_ seemed possible. a fantasy dream,0.07142857142857142,0.2727272727272727,0.5405405405405405,0.5405405405405405,0.07142857142857142,0.2727272727272727,0.5405405405405405,0.48648648648648646,0.12391312276523582,0.434223355832301,0.37578337894657365,0.3043352523910404
test,"U Jennifer wakwazi ukubiza ku Natalie imali ephezulu yentlawulo yendlu zonke iinyanga, kuba _ eberenta i propathi. UJennifer U Natalie","Jennifer was able to charge Natalie a high rent each month, because _ rented the property. Jennifer Natalie","UJennifer wakwazi ukuhlawulisa uNatalie irenti ephezulu nyanga nganye, kuba _ wayirenta indawo. UJennifer Natalie","Jennifer was able to charge Natalie a higher mortgage every month, because _ she was renting the property. Jennifer Natalie","Jennifer was able to charge Natalie a higher rent each month, because _ she rented the place. Jennifer Natalie",0.16666666666666669,0.3125,0.7777777777777778,0.8108108108108109,0.16666666666666669,0.3125,0.7777777777777778,0.8108108108108109,0.2913500416505281,0.524322831568047,0.7130425352214811,0.6714169074632498
test,Isimo sika Tanya besisibi ngaphezu kwesika Rachel kuba _ uphethswe yimoto. UTanya U Rachel,The condition of Tanya was far worse than Rachel because _ was avoided by the car. Tanya Rachel,Imeko kaTanya yayimbi kakhulu kunoRachel kuba _ waphetshwa yimoto. UTanya Rachel,Tanya's condition was worse than Rachel's because _ she was hit by a car. Tanya U Rachel,Tanya's condition was worse than Rachel's because _ she was run over by a car. Tanya Rachel,0.20000000000000004,0.34782608695652173,0.6857142857142857,0.8888888888888888,0.20000000000000004,0.34782608695652173,0.6285714285714287,0.8888888888888888,0.2545998670353966,0.45895949332542263,0.5753935902673829,0.8654837808136314
dev,"I sampuli ye gazi ku mtyibilizi ibeluncedo kakhulu kunale ibikwi vial, ngongokuba i _ ibigcinwe msulwa. umtyibilizi ingxaki","The blood sample on the slide was more helpful than the one in the vial, because the _ had been kept pristine. slide vial","Isampulu yegazi kwisilayidi yaba luncedo ngakumbi kunale ikwibhodlela, kuba i_ ibigcinwe icocekile. slide vial","The blood sample from the slide was more useful than the one from the vial, as it was kept pure. problem skier","The blood sample on the slide was more useful than the one in the bottle, because it was kept clean. slide vial",0.049999999999999996,0.2580645161290323,0.5777777777777778,0.7272727272727273,0.049999999999999996,0.1935483870967742,0.5777777777777778,0.6818181818181818,0.13530866474887007,0.4140058443396371,0.5291649093747034,0.6020011656256986
dev,U Rachel uxelele u Patricia ukuba achole umgubo wabantwana evenkileni ngongokuba u _ ebene nyawo ezinoku bila. U Rachel U Patricia,Rachel told Patricia to pick up some baby powder at the store because _ had sweaty feet. Rachel Patricia,URachel waxelela uPatricia ukuba ayokuthatha umgubo wosana evenkileni kuba _ uneenyawo ezibilayo. URachel Patricia,Rachel told Patricia to pick up some baby powder at the store because she _ had sweaty feet. Rachel Patricia,Rachel told Patricia that she was going to get some baby powder from the store because _ she has sweaty feet. Rachel Patricia,0.2105263157894737,0.24242424242424246,0.972972972972973,0.7317073170731707,0.2105263157894737,0.24242424242424246,0.972972972972973,0.7317073170731707,0.24010221486129357,0.547366373786996,0.9489851741998846,0.746990954535128
dev,"Amazinga okushisa ebusika ohluke kakhulu kunase hlotyeni, u _ basoloko busezantsi. ihlobo ebusika","The temperature in winter is much different than summer,  the _  is always lower. summer winter","Amaqondo obushushu ebusika ahluke kakhulu kunehlobo, i_ isoloko isezantsi. ebusika basehlotyeni","Temperatures in winter are very different from summer, they are always lower. summer in winter","Temperatures in winter are very different from summer, they are always lower. winter summer",0.0,0.2608695652173913,0.6,0.9655172413793104,0.0,0.2608695652173913,0.6,0.896551724137931,0.10104455308426041,0.5815160244087695,0.6113207885377069,0.9110110034323777
dev,U Kayla umlungiselele ukuhlamba iinyawo u Cynthia ngenxa yemini yakhe yokuzalwa ngoko u _ ugalela amanzi. U Kayla U Cynthia,Kayla prepared a foot soak bath for Cynthia for their birthday so _ is pouring in water. Kayla Cynthia,UKayla ulungiselele uCynthia indawo yokuhlamba inyawo ngosuku lwakhe lokuzalwa ngoko _ ugalela amanzi. Kayla Cynthia,Kayla has arranged for Cynthia to wash her feet for her birthday so she _ pours water. Kayla Cynthia,Kayla prepared Cynthia's foot bath for her birthday so _ she pours water. Kayla Cynthia,0.21621621621621623,0.30303030303030304,0.5555555555555556,0.6666666666666666,0.21621621621621623,0.30303030303030304,0.5555555555555556,0.6666666666666666,0.21167203143130864,0.6222330580399166,0.5105940010834712,0.5715677874954075
dev,"U Sarah ukhawuleze wenyuselwa ukuba ngu mphathi ka Kayla, ngongokuba u _ ebe gqwesile ekucaphukiseni abanye abantu. U Sarah U Kayla","Sarah was quickly promoted to manager over Kayla, because _ excelled at angering other people. Sarah Kayla","USarah wanyuselwa ngokukhawuleza waba ngumphathi kaKayla, kuba _ wagqwesa ekucaphukiseni abanye abantu. USarah Kayla","Sarah was quickly promoted to be Kayla's boss, as she excelled at annoying other people. Sarah Kayla","Sarah was quickly promoted to be Kayla's manager, because _ she excelled at annoying other people. Sarah Kayla",0.22222222222222224,0.24242424242424246,0.7058823529411765,0.8888888888888888,0.22222222222222224,0.24242424242424246,0.7058823529411765,0.8888888888888888,0.20677715064944402,0.6741681755298634,0.7105978312994385,0.8811546371546748
dev,U Mary ebencedisa intombi ka Patricia ekufakeni izithambiso ngongokuba u _ ubukela izifundiso zolungisa ubuso ezi nintsi. U Mary U Patricia,Mary was helping Patricia's daughter put on makeup because _ watches a lot of makeup tutorials. Mary Patricia,UMary wayencedisa intombi kaPatricia ekufakeni izimonyo kuba _ ubukela izifundo ezininzi zokuthambisa. UMary Patricia,Mary was helping Patricia's daughter put on make-up because she _ watches a lot of make-up tutorials. Mary Patricia,Mary was helping Patricia's daughter put on makeup because _ she watches a lot of makeup tutorials. Mary Patricia,0.2105263157894737,0.24242424242424246,0.8205128205128205,0.8500000000000001,0.2105263157894737,0.24242424242424246,0.8205128205128205,0.8500000000000001,0.21848080541606804,0.6241594772357074,0.8802221247339915,0.8717942881722948
dev,"Xa u Steven ebhaqa ukuba isikipha sakhe sinciphe kwi ndawo yokuhlamba impahla, indlela ka Robert yokusabela yokuqala ibi kuhleka, kwaye u _ uye wanokuzolisa emva koko. U Steven U Robert","When Steven found that their T-shirt had shrunk in the laundry, Robert's first reaction was to laugh, and _ became apologetic. Steven Robert","Xa uSteven wafumanisa ukuba isikipa sabo sishwabene kwindawo yokuhlamba impahla, into yokuqala eyenziwa nguRobert yaba kukuhleka, waza _ wacela uxolo. USteven Robert","When Steven discovers that his t-shirt has shrunk in the laundry, Robert's first reaction is to laugh, and he calms down afterwards. Steven Robert","When Steven discovered that their t-shirt was wrinkled in the laundry, Robert's first reaction was to laugh, and _ he apologized. Steven Robert",0.1509433962264151,0.24000000000000002,0.7199999999999999,0.76,0.1509433962264151,0.24000000000000002,0.7199999999999999,0.76,0.18405319996687064,0.5211278983930944,0.6439738857612699,0.6424872584594591
test,I Jaji yayalela indoda ukuba ibhatale intlawulo iphinde isebenzele uluntu. Ebecaphuka kanobomi ngenxa ye _ kuba ubambeke ixesha. Intlawulo Ukusebenzela uluntu,The judge orders the man pay a fine and do community service. He's more upset about the _ because he is strapped for time. fine community service,Ijaji iyalela ukuba le ndoda ihlawule intlawulo kwaye yenze umsebenzi woluntu. Ukhathazeke ngakumbi malunga ne-_ kuba ubotshwe ixesha. inkonzo elungileyo yoluntu,The Judge ordered the man to pay the fine and do community service. He was very angry because of _ because he was stuck for time. Payment Serving the community,The judge ordered the man to pay fines and perform community service. You are more concerned about _ because you are pressed for time. good public service,0.0,0.1951219512195122,0.6428571428571429,0.509090909090909,0.0,0.1951219512195122,0.6071428571428571,0.509090909090909,0.13505946693184853,0.40795040193043786,0.5225035373055915,0.44949212729230625
test,"Ngolwesihlanu kwi sidlo sasemini e cafeteria, uMegan ubuze uElena nge _ holide eya elwandle. uMegan uElena","On Friday at lunch in the cafeteria, Megan asked Elena about _ 's vacation to the beach. Megan Elena","NgoLwesihlanu kwisidlo sasemini kwindawo yokutyela, uMegan wabuza u-Elena malunga nekhefu lokuya elwandle. UMegan Elena","On Friday at lunch in the cafeteria, Megan asked Elena about a vacation to the beach. Megan Elena","On Friday at lunch at the restaurant, Megan asked Elena about a beach break. Megan Elena",0.0606060606060606,0.3333333333333333,0.9444444444444444,0.7647058823529411,0.0606060606060606,0.3333333333333333,0.9444444444444444,0.7647058823529411,0.27419179087274753,0.5447586434385974,0.9518744148648083,0.6004163077896371
test,"U Natalie wethusa isinqanda mathe sakhe ngeencwadi zokufunda naye u Laura wethusa esakhe ngomdlalo, _ yayimnandi. Natalia ULaura","Natalie surprised her boyfriend with textbooks and Laura surprised hers with a game, _ was fun. Natalie Laura","UNatalie wothuse isithandwa sakhe ngeencwadi zezifundo kwaye uLaura wamothusa ngomdlalo, _ wawumnandi. Natalie Laura","Natalie surprised her with reading books and Laura surprised her with a game, _ it was fun. Natalia Laura","Natalie surprised her boyfriend with textbooks and Laura surprised him with a game, _ it was fun. Natalie Laura",0.11764705882352941,0.4000000000000001,0.7999999999999999,0.7777777777777778,0.11764705882352941,0.20000000000000004,0.7999999999999999,0.7777777777777778,0.23909915606387608,0.5510934539008456,0.7407313613443901,0.7696554719745171
test,Nangona u Nick engoyena mfundi mbi kwezenzululwazi kuna Jason _ uwuqonda umsebenzi we lebhu ngcono . UNick UJason,Although Nick is a worse chemistry student than Jason _ understands the lab work so much better. Nick Jason,Nangona uNick engumfundi wekhemistri ombi ngakumbi kunoJason _ uyawuqonda umsebenzi walebhu ngcono kakhulu. UNick Jason,Although Nick is a worse science student than Jason _ he understands lab work better. Nick Jason,Although Nick is a worse chemistry student than Jason _ he understands lab work much better. Nick Jason,0.11764705882352941,0.3333333333333333,0.823529411764706,0.9090909090909091,0.11764705882352941,0.26666666666666666,0.823529411764706,0.9090909090909091,0.1977600348492363,0.5863720463512949,0.7606603197034779,0.8479731509940104
test,Wawungakwazi ukufuna umkhondo ka Michael kodwa hayi oka William kuba _ wayehamba ngezihlangu ezikulungeleyo ukuhamba edakeni. UMichael UWilliam,You could track Michael but not William because _ made movements in a pair of muddy shoes. Michael William,Ungamlandela uMichael kodwa hayi uWilliam kuba _ wenza iintshukumo kwipere yezihlangu ezinodaka. UMichael William,You couldn't trace Michael but not William because _ he was walking in shoes that were good for walking in the mud. Michael William,You can follow Michael but not William because _ he makes moves in a pair of muddy shoes. Michael William,0.11428571428571428,0.4000000000000001,0.4761904761904762,0.5116279069767442,0.11428571428571428,0.26666666666666666,0.4761904761904762,0.5116279069767442,0.21652382170959272,0.44846188891951,0.5019083067337271,0.4771653756595782
test,"U William ebeyezakuya ku bhowula no Justin namhlanje kuba ebem memile, nangona _ wayengazange abhowule ngaphambili. UWilliam UJustin","William is going to go bowling with Justin today since _ invited him, even though he has never bowled before. William Justin","UWilliam uza kuhamba noJustin namhlanje okoko _ emema, nangona engazange ajule ngaphambili. UWilliam Justin","William was going to go bowling with Justin today because he had invited him, even though _ he had never bowled before. William Justin","William will go with Justin today as long as he invites, even though he has never danced before. William Justin",0.10526315789473684,0.33333333333333337,0.8181818181818182,0.6511627906976744,0.10526315789473684,0.26666666666666666,0.8181818181818182,0.6511627906976744,0.23088954694884892,0.5700405945477981,0.7741117472558076,0.537015212718527
test,"U William ebeyezakuya ku bhowula no Justin namhlanje kuba ebem memile, nangona _ wayengazange abhowule ngaphambili. UWilliam UJustin","William is going to go bowling with Justin today since he invited him, even though _ has never bowled before. William Justin","UWilliam uza kuhamba noJustin namhlanje oko wayemmemile, nangona _ engazange ajule ngaphambili. UWilliam Justin","William was going to go bowling with Justin today because he had invited him, even though _ he had never bowled before. William Justin","William will go with Justin today as he invited him, even though _ he has never dived before. William Justin",0.10526315789473684,0.33333333333333337,0.8181818181818182,0.7142857142857143,0.10526315789473684,0.26666666666666666,0.8181818181818182,0.7142857142857143,0.23088954694884892,0.644889934074947,0.7865666337990205,0.6223417508433755
test,"U Laura wakhetha ukusondela kwisilwanyana esasilimele, kodwa u Tanya washiyekela ngasemva, kuba _ wayengenalwazi ngezinja. ULaura UTanya","Laura decided to approach the injured animal, but Tanya held back, because _ had zero experience with dogs. Laura Tanya","ULaura wagqiba ekubeni asondele kwisilwanyana esonzakeleyo, kodwa uTanya wazibamba, kuba _ wayenamava ezinja. Laura Tanya","Laura chose to approach the injured animal, but Tanya stayed behind, because _ she had no knowledge about dogs. Laura Tanya","Laura decided to approach the injured animal, but Tanya held back, because _ she had experience with dogs. Laura Tanya",0.11428571428571428,0.4666666666666667,0.6666666666666667,0.717948717948718,0.11428571428571428,0.19999999999999998,0.6666666666666667,0.717948717948718,0.1833992778727481,0.5093566519848535,0.5883525106408799,0.6341956968240177
test,U James wacula iculo lakhe ekhwaza ukuze aviwe ngaphezu kwengxolo kodwa i _ ithule. Impumlo Ingoma,James sang his song at the top of his voice so as to be heard over the noise but the _ is quieter. noise song,UJames wayecula ingoma yakhe ngelizwi eliphezulu ukuze iviwe phezu kwengxolo kodwa _ kuthe cwaka. ingoma yengxolo,James sang his song loudly so that he could be heard above the noise but the _ was silent. Nose Song,James was singing his song loud enough to be heard over the noise but _ it was quiet. a song of noise,0.05128205128205127,0.26666666666666666,0.5454545454545454,0.4878048780487805,0.05128205128205127,0.26666666666666666,0.5454545454545454,0.4878048780487805,0.13502868977844273,0.4708591851016892,0.4792454920801563,0.44294447742648946
test,Umbutho wafumana inxaso yemali enkulu evela ku Kevin kodwa hayi ku Adam kuba _ yayixabisa phantsi. UKevin UAdam,The foundation got a big donation from Kevin but not Adam because _ was very cheap. Kevin Adam,Isiseko safumana umnikelo omkhulu kuKevin kodwa hayi uAdam kuba _ yayincinci kakhulu. Kevin Adam,The organization received a large financial support from Kevin but not from Adam because _ it was undervalued. Kevin Adam,The foundation received a large donation from Kevin but not Adam because _ it was too small. Kevin Adam,0.11764705882352941,0.4000000000000001,0.6111111111111113,0.7567567567567567,0.11764705882352941,0.20000000000000004,0.6111111111111113,0.7567567567567567,0.18746987787471603,0.4392068705534431,0.40442563680833876,0.5721247216708795
dev,"Isitovu sishiywe singacinywanga emveni koba sisetyenziswe ngu Matthew, ngoko u Nelso wasicima. _ ebe qaphele. U Matthew U Nelson","The stove was left on after Matthew used it, so Nelson turned it off. _ was careful. Matthew Nelson","Isitovu sasishiywe sivutha emva kokuba uMatthew esisebenzisile, ngoko ke uNelson wasicima. _ wayelumkile. UMateyu Nelson","The stove was left unlit after Matthew used it, so Nelso turned it off. _ be careful. Matthew Nelson","The stove had been left burning after Matthew had used it, so Nelson turned it off. _ he was careful. Matthew Nelson",0.16666666666666666,0.25,0.8333333333333334,0.7692307692307692,0.16666666666666666,0.25,0.8333333333333334,0.717948717948718,0.23137121179268896,0.48509441221376254,0.8192017871110879,0.7375144895771081
dev,U Randy wabonisa u Samuel ihhashi elali hlukumezekile owalihlangula kwisheltha. U _ wayezingca ngomhlobo wakhe. U Randy U Samuel,Randy showed Samuel the abused horse that he rescued from the shelter.  _ was proud of his friend. Randy Samuel,URandy wabonisa uSamuel ihashe elixhatshaziweyo awalihlangula kwindawo yokuhlala.  _ wayezidla ngomhlobo wakhe. Randy Samuel,Randy showed Samuel the injured horse he rescued from the shelter. _ was proud of his friend. Randy Samuel,Randy showed Samuel an abused horse he rescued from a shelter.  _ he was proud of his friend. Randy Samuel,0.21621621621621623,0.3225806451612903,0.918918918918919,0.8108108108108109,0.21621621621621623,0.3225806451612903,0.918918918918919,0.8108108108108109,0.2196127670864885,0.5958674348012075,0.8810003498956455,0.793686746333974
dev,"Indlu ka Aaron ibe nomonakalo osuka kwi saqhwithi, ngongokuba u _ ebehlala kude. U Aaron U Michael","The house of Aaron took some damage from the storm but not Michael's house, because _ lived farther away. Aaron Michael","Indlu ka-Aron yathabatha umonakalo othile kwisiphango kodwa hayi indlu kaMikayeli, kuba _ wayehlala kude. uAron uMikayeli","Aaron's house suffered damage from the storm, as he lived far away. Aaron Michael","Aaron's house took some damage in the storm but not Michael's house, because _ he lived far away. Aaron Michael",0.16216216216216214,0.1875,0.611111111111111,0.6666666666666666,0.16216216216216214,0.1875,0.5,0.6666666666666666,0.21746456235089387,0.3980645297678378,0.6643533689485743,0.6596634618160037
dev,U mlungiseleli weziselo umnqumamisile u Carrie kodwa waqhubeka enceda u Emily ngongokuba u _ ebenxile kakhulu. U Carrie U Emily,The bartender cut Carrie off but continued to serve Emily because _ was too drunk. Carrie Emily,Umphathi-bartender wamnqumla uCarrie kodwa waqhubeka ekhonza uEmily kuba _ wayenxile kakhulu. UCarrie Emily,The bartender stopped Carrie but continued to help Emily because she was too drunk. Carrie Emily,The bartender cut Carrie off but continued to serve Emily because _ she was too drunk. Carrie Emily,0.22857142857142856,0.25,0.8125,0.8484848484848485,0.22857142857142856,0.25,0.8125,0.8484848484848485,0.1969408243421362,0.5032931057531735,0.7043051762936429,0.7398107242720338
